CATE,bedrooms,halls,AREA,floor,subway,school,price,LONG,LAT,NAME,DISTRICT
dongcheng,2,1,65.16,low,1,0,8.9933,116.4202405,39.95705256,安外东河沿,安定门
dongcheng,2,1,59.68,low,1,1,8.8472,116.4202405,39.95705256,安外东河沿,安定门
dongcheng,3,1,95.46,middle,1,1,8.7995,116.4202405,39.95705256,安外东河沿,安定门
dongcheng,2,1,56.65,middle,1,1,8.7909,116.4202405,39.95705256,安外东河沿,安定门
dongcheng,1,1,39.29,low,1,1,8.6537,116.4202405,39.95705256,安外东河沿,安定门
dongcheng,1,1,50.19,low,1,1,8.5675,116.4202405,39.95705256,安外东河沿,安定门
dongcheng,2,2,75.5,middle,1,1,7.9471,116.4202405,39.95705256,安外东河沿,安定门
dongcheng,2,1,67,low,1,1,7.7612,116.4202405,39.95705256,安外东河沿,安定门
dongcheng,2,1,61.89,basement ,1,0,5.8168,116.4202405,39.95705256,安外东河沿,安定门
dongcheng,2,1,58,high,1,1,8.9656,116.4180486,39.96509294,安外花园,和平里
dongcheng,3,1,71.05,middle,1,0,8.9374,116.4180486,39.96509294,安外花园,和平里
dongcheng,1,1,37.47,low,1,1,8.8071,116.4180486,39.96509294,安外花园,和平里
dongcheng,2,1,61,low,1,1,8.1968,116.4180486,39.96509294,安外花园,和平里
dongcheng,2,1,61,low,1,0,8.1968,116.4180486,39.96509294,安外花园,和平里
dongcheng,2,1,53.24,middle,1,0,8.0767,116.4180486,39.96509294,安外花园,和平里
dongcheng,3,1,81,low,1,1,8.0247,116.4180486,39.96509294,安外花园,和平里
dongcheng,2,1,56.82,high,1,0,7.8318,116.4180486,39.96509294,安外花园,和平里
dongcheng,1,1,37.11,high,1,0,7.5991,116.4180486,39.96509294,安外花园,和平里
dongcheng,1,1,42.3,high,1,1,7.5651,116.4180486,39.96509294,安外花园,和平里
dongcheng,3,1,74,low,1,0,7.4325,116.4180486,39.96509294,安外花园,和平里
dongcheng,2,1,60,high,1,1,7.5,116.4134048,39.95755106,安外西河沿,安定门
dongcheng,3,0,65.29,high,1,1,7.4438,116.4134048,39.95755106,安外西河沿,安定门
dongcheng,2,1,55.59,high,1,1,7.1596,116.4134048,39.95755106,安外西河沿,安定门
dongcheng,1,1,44.73,low,1,1,7.1317,116.4134048,39.95755106,安外西河沿,安定门
dongcheng,3,1,88.24,low,1,1,7.083,116.4134048,39.95755106,安外西河沿,安定门
dongcheng,3,1,88.24,high,1,1,7.083,116.4134048,39.95755106,安外西河沿,安定门
dongcheng,2,1,69.83,middle,1,1,6.9885,116.4134048,39.95755106,安外西河沿,安定门
chaoyang,1,1,41.84,middle,0,0,6.2142,116.3868477,39.99877821,安翔里小区,健翔桥
chaoyang,2,1,61.86,high,1,0,5.658,116.3868477,39.99877821,安翔里小区,健翔桥
chaoyang,2,1,60.61,low,1,1,6.1871,116.3920086,39.99607381,安翔南里,健翔桥
dongcheng,2,2,140.5,middle,1,1,9.2527,116.4112015,39.95264392,安馨园,安定门
dongcheng,2,1,139.78,middle,1,1,8.9427,116.4112015,39.95264392,安馨园,安定门
dongcheng,5,2,306.65,high,1,1,7.1744,116.4112015,39.95264392,安馨园,安定门
chaoyang,2,1,62.59,high,1,1,6.5506,116.4160727,40.0057433,安园,亚运村
chaoyang,3,1,136.64,middle,1,1,5.1962,116.4160727,40.0057433,安园,亚运村
chaoyang,3,2,136.64,low,1,1,5.0864,116.4160727,40.0057433,安园,亚运村
chaoyang,2,2,102.57,low,1,1,4.9723,116.4160727,40.0057433,安园,亚运村
chaoyang,4,1,184.33,high,1,1,4.8826,116.4160727,40.0057433,安园,亚运村
chaoyang,3,2,136.64,middle,1,1,4.7571,116.4160727,40.0057433,安园,亚运村
chaoyang,3,1,80,middle,1,0,6,116.4166751,39.99106436,安苑北里,亚运村
chaoyang,2,1,69.96,middle,1,0,5.8605,116.4166751,39.99106436,安苑北里,亚运村
chaoyang,2,1,68.69,high,1,0,5.4594,116.4190206,39.99172837,安苑东里三区,惠新西街
chaoyang,2,1,59.61,high,1,0,5.536,116.420228,39.99013821,安苑东里一区,惠新西街
chaoyang,2,1,55.31,high,1,0,5.7675,116.4150874,39.98805976,安苑里,亚运村
chaoyang,3,1,65.64,high,1,0,5.3322,116.4150874,39.98805976,安苑里,亚运村
chaoyang,2,1,49.44,low,1,0,7.3827,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,81.53,middle,1,0,7.298,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,49.93,low,1,0,7.2101,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,62.77,low,1,0,7.0098,116.4102145,39.97791302,安贞里,安贞
chaoyang,3,1,81.02,middle,1,0,6.9119,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,54.21,middle,1,0,6.7331,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,53.65,high,1,0,6.5238,116.4102145,39.97791302,安贞里,安贞
chaoyang,3,1,81.97,high,1,0,6.4658,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,54.61,middle,1,0,6.3176,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,53.99,middle,1,0,6.2975,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,54,high,1,0,6.2963,116.4102145,39.97791302,安贞里,安贞
chaoyang,1,1,45.35,middle,1,0,6.1743,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,63.47,high,1,0,6.1447,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,54.01,low,1,0,6.11,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,62.77,high,1,0,6.1017,116.4102145,39.97791302,安贞里,安贞
chaoyang,3,1,74.95,middle,1,0,6.0041,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,56.02,high,1,0,5.9801,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,53.98,middle,1,0,5.9282,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,59.15,high,1,0,5.9172,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,54.21,high,1,0,5.903,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,58.53,low,1,0,5.809,116.4102145,39.97791302,安贞里,安贞
chaoyang,1,1,58.56,low,1,0,5.8061,116.4102145,39.97791302,安贞里,安贞
chaoyang,2,1,51.91,low,1,0,8.091,116.406782,39.97982462,安贞西里,安贞
chaoyang,3,1,71,high,1,0,7.1831,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,60,low,1,0,7.1667,116.406782,39.97982462,安贞西里,安贞
chaoyang,3,1,78.54,high,1,0,7.0029,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,57.15,low,1,0,6.9117,116.406782,39.97982462,安贞西里,安贞
chaoyang,3,1,76.09,middle,1,0,6.7026,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,56.99,middle,1,0,6.6679,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,58,high,1,0,6.638,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,65,middle,1,0,6.6154,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,57.5,middle,1,0,6.6087,116.406782,39.97982462,安贞西里,安贞
chaoyang,1,1,42,middle,1,0,6.5477,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,56.71,low,1,0,6.5245,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,57.5,middle,1,0,6.4348,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,65.64,low,1,0,6.4138,116.406782,39.97982462,安贞西里,安贞
chaoyang,3,1,80.6,middle,1,0,6.2035,116.406782,39.97982462,安贞西里,安贞
chaoyang,1,1,38.96,low,1,0,6.1602,116.406782,39.97982462,安贞西里,安贞
chaoyang,1,1,38.52,low,1,0,6.1008,116.406782,39.97982462,安贞西里,安贞
chaoyang,1,1,49.63,low,1,0,6.0448,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,59.55,high,1,0,5.9614,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,57.66,middle,1,0,5.8967,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,58.16,middle,1,0,5.76,116.406782,39.97982462,安贞西里,安贞
chaoyang,2,1,68.18,high,1,0,5.6469,116.406782,39.97982462,安贞西里,安贞
chaoyang,1,1,38.99,middle,1,0,5.1296,116.406782,39.97982462,安贞西里,安贞
dongcheng,3,1,108.21,low,1,0,8.0215,116.4154082,39.97700664,安贞苑50号院,安贞
dongcheng,2,1,65.82,high,1,0,7.9004,116.4154082,39.97700664,安贞苑50号院,安贞
dongcheng,1,1,47.6,middle,1,0,7.8782,116.4154082,39.97700664,安贞苑50号院,安贞
dongcheng,2,1,65.82,low,1,0,7.2927,116.4154082,39.97700664,安贞苑50号院,安贞
dongcheng,2,1,66,high,1,1,7.2728,116.4154082,39.97700664,安贞苑50号院,安贞
dongcheng,2,1,65.82,middle,1,1,6.533,116.4154082,39.97700664,安贞苑50号院,安贞
chaoyang,3,2,196.31,low,1,0,7.641,116.4205047,39.98900171,奥东18,惠新西街
chaoyang,2,2,144.31,high,1,0,6.9296,116.4205047,39.98900171,奥东18,惠新西街
chaoyang,3,2,196.31,high,1,0,6.9279,116.4205047,39.98900171,奥东18,惠新西街
chaoyang,2,1,144,low,1,0,6.1667,116.4205047,39.98900171,奥东18,惠新西街
chaoyang,4,2,204.38,middle,0,1,4.4036,116.548166,39.96957519,奥林匹克花园二期,东坝
chaoyang,3,2,137.36,middle,0,1,5.1689,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,2,2,109.79,high,0,1,5.1007,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,2,2,110.69,middle,0,1,5.0592,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,3,2,126,low,0,1,4.8889,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,3,2,136.82,low,0,1,4.7508,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,4,2,170.94,high,0,1,4.6801,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,2,1,107.34,low,0,1,4.6581,116.5518409,39.96472553,奥林匹克花园三期,东坝
chaoyang,3,2,139,low,0,1,5.036,116.5533108,39.96666805,奥林匹克花园四期,东坝
chaoyang,3,2,224,high,0,1,3.6608,116.5533108,39.96666805,奥林匹克花园四期,东坝
chaoyang,3,2,139.64,low,0,1,6.0871,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,144.7,low,0,1,5.5978,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,164.03,low,0,1,5.304,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,143.32,middle,0,1,5.3029,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,141.87,middle,0,1,5.2866,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,164.36,middle,0,1,5.0499,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,139.85,middle,0,1,5.0054,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,3,221.27,low,0,1,4.429,116.5533108,39.96666805,奥林匹克花园一期,东坝
chaoyang,3,2,134.88,low,1,1,7.2658,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,3,2,144.18,high,1,1,7.0745,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,3,2,127.12,middle,1,1,6.9226,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,3,2,142.97,middle,1,1,6.8546,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,3,2,127.98,high,1,1,6.7198,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,3,2,180.56,low,1,1,6.4799,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,1,1,76,low,1,1,5.9211,116.3708791,40.02175952,澳景花庭,奥林匹克公园
chaoyang,2,2,126.8,middle,1,1,5.9937,116.3796373,40.01875981,澳林春天二期,奥林匹克公园
chaoyang,2,2,138.26,low,1,1,9.1133,116.3796373,40.01875981,澳林春天六期,奥林匹克公园
chaoyang,3,2,165.58,low,1,1,8.6968,116.3796373,40.01875981,澳林春天六期,奥林匹克公园
chaoyang,2,2,134.86,low,1,1,8.5274,116.3796373,40.01875981,澳林春天六期,奥林匹克公园
chaoyang,3,2,135,middle,1,1,7.2963,116.3796373,40.01875981,澳林春天三期,奥林匹克公园
chaoyang,6,2,209.4,high,1,1,5.7307,116.3796373,40.01875981,澳林春天三期,奥林匹克公园
chaoyang,4,2,155.11,middle,1,1,8.897,116.3796373,40.01875981,澳林春天四期,奥林匹克公园
chaoyang,3,2,154.65,low,1,1,7.4362,116.3796373,40.01875981,澳林春天四期,奥林匹克公园
chaoyang,2,2,109.25,low,1,1,6.4074,116.3796373,40.01875981,澳林春天五期,奥林匹克公园
chaoyang,3,2,108.95,high,1,1,5.7642,116.3796373,40.01875981,澳林春天一期,奥林匹克公园
chaoyang,2,1,79.27,middle,1,0,6.4968,116.4675166,40.01878335,澳洲康都,望京
chaoyang,2,2,86.8,middle,1,0,6.4517,116.4675166,40.01878335,澳洲康都,望京
chaoyang,1,2,57.5,low,1,0,6.4348,116.4675166,40.01878335,澳洲康都,望京
chaoyang,2,2,112.71,low,1,0,6.3881,116.4675166,40.01878335,澳洲康都,望京
chaoyang,3,2,130,high,1,0,6.3847,116.4675166,40.01878335,澳洲康都,望京
chaoyang,1,1,66.54,middle,1,0,6.3421,116.4675166,40.01878335,澳洲康都,望京
chaoyang,2,2,83,low,1,0,6.2651,116.4675166,40.01878335,澳洲康都,望京
chaoyang,3,2,91.12,middle,1,0,6.0909,116.4675166,40.01878335,澳洲康都,望京
chaoyang,3,2,146.71,low,1,0,5.9301,116.4675166,40.01878335,澳洲康都,望京
chaoyang,1,1,67,low,1,0,5.5971,116.4675166,40.01878335,澳洲康都,望京
shijingshan,1,1,48.6,high,0,0,4.1153,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,49.87,low,0,0,4.0105,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,43,middle,0,0,3.9535,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,48.6,low,0,0,3.8066,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,40.4,low,0,0,3.6634,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,70.35,middle,0,0,3.639,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,3,1,49.5,high,0,0,3.394,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,78.8,middle,0,0,3.2995,116.2402395,39.8962197,八宝山南路29号院,鲁谷
shijingshan,2,1,56.6,middle,0,0,3.1803,116.2402395,39.8962197,八宝山南路29号院,鲁谷
haidian,3,1,80.2,high,1,0,7.4813,116.2959282,39.92687051,八宝庄,定慧寺
haidian,1,1,45.9,low,1,0,6.2092,116.2959282,39.92687051,八宝庄,定慧寺
haidian,1,1,44.7,middle,1,0,5.8166,116.2959282,39.92687051,八宝庄,定慧寺
haidian,1,1,46,middle,1,0,5.7174,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,63,high,1,0,5.7143,116.2959282,39.92687051,八宝庄,定慧寺
haidian,3,1,86.43,middle,1,0,5.5768,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,66.4,low,1,0,5.4217,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,63,middle,1,0,5.3651,116.2959282,39.92687051,八宝庄,定慧寺
haidian,4,1,109,high,1,0,5.3212,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,67.3,low,1,0,5.3195,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,66.4,low,1,0,5.3013,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,66.5,middle,1,0,5.2632,116.2959282,39.92687051,八宝庄,定慧寺
haidian,2,1,66.4,low,1,0,5.0603,116.2959282,39.92687051,八宝庄,定慧寺
shijingshan,3,1,67,middle,1,0,3.5075,116.2234251,39.90867526,八场宿舍,鲁谷
shijingshan,7,3,600,low,0,0,5,116.1936356,39.95923944,八大处山庄,苹果园
shijingshan,2,1,65.3,low,0,0,3.3691,116.1936356,39.95923944,八大处山庄,苹果园
shijingshan,2,1,65.24,low,0,0,4.5985,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,57.54,middle,1,0,3.9973,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,58.95,middle,1,0,3.9865,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,57.7,high,1,0,3.9862,116.2073105,39.92086929,八角北里,八角
shijingshan,3,1,68.43,middle,1,0,3.9457,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,61.3,middle,0,0,3.9152,116.2073105,39.92086929,八角北里,八角
shijingshan,2,0,55,middle,1,0,3.8182,116.2073105,39.92086929,八角北里,八角
shijingshan,1,1,44.01,low,0,0,3.8174,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,59,high,1,0,3.695,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,59.88,low,1,0,3.6741,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,57.46,high,1,1,3.6548,116.2073105,39.92086929,八角北里,八角
shijingshan,1,1,44,high,0,0,3.6364,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,58.8,high,1,0,3.5715,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,59.88,low,1,0,3.5071,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,59.41,high,1,0,3.4506,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,69.13,high,0,0,3.3994,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,57.26,high,1,0,3.3182,116.2073105,39.92086929,八角北里,八角
shijingshan,2,0,58.41,middle,1,0,3.2187,116.2073105,39.92086929,八角北里,八角
shijingshan,2,1,165.88,low,1,0,2.8033,116.2073105,39.92086929,八角北里,八角
shijingshan,3,1,184.16,low,0,0,2.7151,116.2073105,39.92086929,八角北里,八角
shijingshan,1,1,33.46,low,1,0,4.6324,116.2063336,39.92281477,八角北路,八角
shijingshan,3,1,66,low,1,0,4.2425,116.2063336,39.92281477,八角北路,八角
shijingshan,1,1,36,low,1,0,3.8889,116.2063336,39.92281477,八角北路,八角
shijingshan,3,0,55,low,1,0,3.8182,116.2063336,39.92281477,八角北路,八角
shijingshan,3,1,69,middle,1,0,3.7682,116.2063336,39.92281477,八角北路,八角
shijingshan,1,1,36.65,high,1,0,3.6835,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,51.31,low,1,0,3.6056,116.2063336,39.92281477,八角北路,八角
shijingshan,1,1,36.3,high,1,0,3.5813,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,51,middle,1,0,3.5687,116.2063336,39.92281477,八角北路,八角
shijingshan,1,1,36.65,middle,1,0,3.5471,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,50.37,middle,1,0,3.5339,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,50.42,middle,1,0,3.5304,116.2063336,39.92281477,八角北路,八角
shijingshan,3,0,56.77,high,1,0,3.523,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,54,low,1,0,3.5186,116.2063336,39.92281477,八角北路,八角
shijingshan,1,1,37,low,1,0,3.5136,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,50.39,high,1,0,3.5127,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,51,middle,1,0,3.4902,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,50.39,high,1,0,3.473,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,66,middle,1,0,3.4697,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,56.7,high,1,0,3.4392,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,56.77,middle,1,0,3.435,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,50,high,1,0,3.4,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,56.55,low,1,0,3.3599,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,53.99,high,1,0,3.334,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,52.5,high,1,0,3.3334,116.2063336,39.92281477,八角北路,八角
shijingshan,2,0,59,middle,1,0,3.3051,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,58.9,low,1,0,3.2938,116.2063336,39.92281477,八角北路,八角
shijingshan,3,1,70,high,1,0,3.2858,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,58.63,high,1,0,3.2407,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,54.03,high,1,0,3.202,116.2063336,39.92281477,八角北路,八角
shijingshan,3,0,57.18,middle,1,0,3.148,116.2063336,39.92281477,八角北路,八角
shijingshan,3,1,69,high,1,0,3.116,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,65,high,1,0,3.077,116.2063336,39.92281477,八角北路,八角
shijingshan,2,1,65.22,high,1,0,3.0666,116.2063336,39.92281477,八角北路,八角
shijingshan,3,1,68.41,high,1,0,2.9967,116.2063336,39.92281477,八角北路,八角
shijingshan,1,1,40,high,0,0,3.8,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,1,1,53,high,0,0,3.7359,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,2,1,72.71,high,0,0,3.7134,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,1,1,58.25,middle,0,0,3.691,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,1,1,55,middle,0,0,3.6,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,2,1,58,high,0,0,3.1035,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,3,1,69,basement ,0,0,2.2464,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,2,1,55,basement ,0,0,1.9091,116.2107965,39.92272866,八角北路11号院,杨庄
shijingshan,1,0,26.96,high,1,0,3.8947,116.2042069,39.91634043,八角路小区,八角
shijingshan,2,1,52.72,middle,1,0,3.4523,116.2042069,39.91634043,八角路小区,八角
shijingshan,2,1,57.46,low,1,0,4.612,116.2051359,39.91214442,八角南里,八角
shijingshan,3,1,89.3,low,1,0,4.0874,116.2051359,39.91214442,八角南里,八角
shijingshan,3,1,80.97,low,1,0,4.0756,116.2051359,39.91214442,八角南里,八角
shijingshan,1,1,53,high,1,0,4.0567,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,64.92,high,1,0,4.005,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,57.46,high,1,0,3.9854,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,84.43,high,1,0,3.7902,116.2051359,39.91214442,八角南里,八角
shijingshan,3,1,90.07,high,1,0,3.7194,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,62,middle,1,0,3.6291,116.2051359,39.91214442,八角南里,八角
shijingshan,1,1,55.5,high,1,0,3.6037,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,57.97,middle,1,0,3.5881,116.2051359,39.91214442,八角南里,八角
shijingshan,1,1,46.4,middle,1,0,3.5561,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,79.29,high,1,0,3.5314,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,56.77,high,1,0,3.523,116.2051359,39.91214442,八角南里,八角
shijingshan,3,1,110.9,middle,1,0,3.5167,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,85.36,low,1,0,3.4209,116.2051359,39.91214442,八角南里,八角
shijingshan,2,1,80.07,high,1,0,3.3721,116.2051359,39.91214442,八角南里,八角
